profile;month;day_type;interval;value_kwh_per_1m_kwh
P25;10;FT;02:30-02:45;23.166
P25;10;FT;02:45-03:00;23.447
P25;10;FT;03:00-03:15;23.223
P25;10;FT;03:15-03:30;24.035
P25;10;FT;03:30-03:45;24.017
P25;10;FT;03:45-04:00;23.64
P25;10;FT;04:00-04:15;23.41
P25;10;FT;04:15-04:30;23.91
P25;10;FT;04:30-04:45;23.44
P25;10;FT;04:45-05:00;24.238
P25;10;FT;05:00-05:15;24.818
P25;10;FT;05:15-05:30;25.279
P25;10;FT;05:30-05:45;26.306
P25;10;FT;05:45-06:00;26.57
P25;10;FT;06:00-06:15;26.245
P25;10;FT;06:15-06:30;27.26
P25;10;FT;06:30-06:45;27.596
P25;10;FT;06:45-07:00;29.93
P25;10;FT;07:00-07:15;31.574
P25;10;FT;07:15-07:30;31.323
P25;10;FT;07:30-07:45;31.433
P25;10;FT;07:45-08:00;30.742
P25;10;FT;08:00-08:15;30.396
P25;10;FT;08:15-08:30;29.257
P25;10;FT;08:30-08:45;26.41
P25;10;FT;08:45-09:00;25.483
P25;10;FT;09:00-09:15;24.912
P25;10;FT;09:15-09:30;25.419
P25;10;FT;09:30-09:45;24.492
P25;10;FT;09:45-10:00;22.904
P25;10;FT;10:00-10:15;20.453
P25;10;FT;10:15-10:30;19.266
P25;10;FT;10:30-10:45;17.571
P25;10;FT;10:45-11:00;17.173
P25;10;FT;11:00-11:15;16.333
P25;10;FT;11:15-11:30;15.74
P25;10;FT;11:30-11:45;18.021
P25;10;FT;11:45-12:00;19.321
P25;10;FT;12:00-12:15;18.504
P25;10;FT;12:15-12:30;17.692
P25;10;FT;12:30-12:45;16.643
P25;10;FT;12:45-13:00;15.871
P25;10;FT;13:00-13:15;15.042
P25;10;FT;13:15-13:30;16.232
P25;10;FT;13:30-13:45;15.555
P25;10;FT;13:45-14:00;15.841
P25;10;FT;14:00-14:15;15.489
P25;10;FT;14:15-14:30;16.103
P25;10;FT;14:30-14:45;14.183
P25;10;FT;14:45-15:00;15.3
P25;10;FT;15:00-15:15;17.11
P25;10;FT;15:15-15:30;18.791
P25;10;FT;15:30-15:45;19.099
P25;10;FT;15:45-16:00;18.775
P25;10;FT;16:00-16:15;19.81
P25;10;FT;16:15-16:30;22.072
P25;10;FT;16:30-16:45;25.813
P25;10;FT;16:45-17:00;27.47
P25;10;FT;17:00-17:15;30.784
P25;10;FT;17:15-17:30;31.808
P25;10;FT;17:30-17:45;35.177
P25;10;FT;17:45-18:00;37.647
P25;10;FT;18:00-18:15;42.219
P25;10;FT;18:15-18:30;45.932
P25;10;FT;18:30-18:45;48.211
P25;10;FT;18:45-19:00;48.62
P25;10;FT;19:00-19:15;47.789
P25;10;FT;19:15-19:30;48.178
P25;10;FT;19:30-19:45;45.696
P25;10;FT;19:45-20:00;46.366
P25;10;FT;20:00-20:15;43.93
P25;10;FT;20:15-20:30;42.958
P25;10;FT;20:30-20:45;42.041
P25;10;FT;20:45-21:00;41.478
P25;10;FT;21:00-21:15;38.453
P25;10;FT;21:15-21:30;38.317
P25;10;FT;21:30-21:45;36.164
P25;10;FT;21:45-22:00;35.361
P25;10;FT;22:00-22:15;34.887
P25;10;FT;22:15-22:30;33.858
P25;10;FT;22:30-22:45;32.2
P25;10;FT;22:45-23:00;30.234
P25;10;FT;23:00-23:15;28.53
P25;10;FT;23:15-23:30;27.275
P25;10;FT;23:30-23:45;27.159
P25;10;FT;23:45-00:00;25.892
P25;10;WT;00:00-00:15;26.458
P25;10;WT;00:15-00:30;25.844
P25;10;WT;00:30-00:45;24.991
P25;10;WT;00:45-01:00;25.137
P25;10;WT;01:00-01:15;24.577
P25;10;WT;01:15-01:30;24.422
P25;10;WT;01:30-01:45;23.961
P25;10;WT;01:45-02:00;23.817
P25;10;WT;02:00-02:15;23.911
P25;10;WT;02:15-02:30;23.85
P25;10;WT;02:30-02:45;23.667
P25;10;WT;02:45-03:00;23.491
P25;10;WT;03:00-03:15;23.578
P25;10;WT;03:15-03:30;23.4
P25;10;WT;03:30-03:45;23.632
P25;10;WT;03:45-04:00;23.658
P25;10;WT;04:00-04:15;24.067
P25;10;WT;04:15-04:30;24.776
P25;10;WT;04:30-04:45;25.732
P25;10;WT;04:45-05:00;25.84
P25;10;WT;05:00-05:15;28.341
P25;10;WT;05:15-05:30;28.71
P25;10;WT;05:30-05:45;30.025
P25;10;WT;05:45-06:00;31.028
P25;10;WT;06:00-06:15;33.841
P25;10;WT;06:15-06:30;35.215
P25;10;WT;06:30-06:45;37.62
P25;10;WT;06:45-07:00;37.407
P25;10;WT;07:00-07:15;37.967
P25;10;WT;07:15-07:30;37.742
P25;10;WT;07:30-07:45;38.157
P25;10;WT;07:45-08:00;35.696
P25;10;WT;08:00-08:15;33.925
P25;10;WT;08:15-08:30;30.457
P25;10;WT;08:30-08:45;27.974
P25;10;WT;08:45-09:00;24.467
P25;10;WT;09:00-09:15;22.015
P25;10;WT;09:15-09:30;19.871
P25;10;WT;09:30-09:45;18.592
P25;10;WT;09:45-10:00;17.42
P25;10;WT;10:00-10:15;15.612
P25;10;WT;10:15-10:30;14.301
P25;10;WT;10:30-10:45;13.054
P25;10;WT;10:45-11:00;12.761
P25;10;WT;11:00-11:15;11.736
P25;10;WT;11:15-11:30;11.154
P25;10;WT;11:30-11:45;11.82
P25;10;WT;11:45-12:00;11.926
P25;10;WT;12:00-12:15;12.132
P25;10;WT;12:15-12:30;12.092
P25;10;WT;12:30-12:45;11.743
P25;10;WT;12:45-13:00;11.206
P25;10;WT;13:00-13:15;10.837
P25;10;WT;13:15-13:30;10.669
P25;10;WT;13:30-13:45;10.308
P25;10;WT;13:45-14:00;10.373
P25;10;WT;14:00-14:15;10.172
P25;10;WT;14:15-14:30;10.486
P25;10;WT;14:30-14:45;10.494
P25;10;WT;14:45-15:00;10.707
P25;10;WT;15:00-15:15;11.462
P25;10;WT;15:15-15:30;12.347
P25;10;WT;15:30-15:45;12.886
P25;10;WT;15:45-16:00;14.106
P25;10;WT;16:00-16:15;15.92
P25;10;WT;16:15-16:30;18.205
P25;10;WT;16:30-16:45;19.687
P25;10;WT;16:45-17:00;22.118
P25;10;WT;17:00-17:15;25.52
P25;10;WT;17:15-17:30;29.429
P25;10;WT;17:30-17:45;32.929
P25;10;WT;17:45-18:00;38.986
P25;10;WT;18:00-18:15;45.434
P25;10;WT;18:15-18:30;50.167
P25;10;WT;18:30-18:45;50.955
P25;10;WT;18:45-19:00;50.557
P25;10;WT;19:00-19:15;50.489
P25;10;WT;19:15-19:30;49.156
P25;10;WT;19:30-19:45;48.073
P25;10;WT;19:45-20:00;47.353
P25;10;WT;20:00-20:15;46.956
P25;10;WT;20:15-20:30;45.884
P25;10;WT;20:30-20:45;44.21
P25;10;WT;20:45-21:00;43.09
P25;10;WT;21:00-21:15;41.487
P25;10;WT;21:15-21:30;40.728
P25;10;WT;21:30-21:45;39.51
P25;10;WT;21:45-22:00;38.328
P25;10;WT;22:00-22:15;36.712
P25;10;WT;22:15-22:30;35.389
P25;10;WT;22:30-22:45;33.98
P25;10;WT;22:45-23:00;32.843
P25;10;WT;23:00-23:15;30.953
P25;10;WT;23:15-23:30;29.651
P25;10;WT;23:30-23:45;28.719
P25;10;WT;23:45-00:00;27.569
P25;11;SA;00:00-00:15;33.444
P25;11;SA;00:15-00:30;33.417
P25;11;SA;00:30-00:45;31.354
P25;11;SA;00:45-01:00;31.548
P25;11;SA;01:00-01:15;31.798
P25;11;SA;01:15-01:30;30.454
P25;11;SA;01:30-01:45;30.13
P25;11;SA;01:45-02:00;29.282
P25;11;SA;02:00-02:15;29.814
P25;11;SA;02:15-02:30;29.644
P25;11;SA;02:30-02:45;29.478
P25;11;SA;02:45-03:00;30.477
P25;11;SA;03:00-03:15;30.674
P25;11;SA;03:15-03:30;30.864
P25;11;SA;03:30-03:45;30.278
P25;11;SA;03:45-04:00;30.319
P25;11;SA;04:00-04:15;30.655
P25;11;SA;04:15-04:30;32.323
P25;11;SA;04:30-04:45;31.623
P25;11;SA;04:45-05:00;30.469
P25;11;SA;05:00-05:15;31.968
P25;11;SA;05:15-05:30;32.638
P25;11;SA;05:30-05:45;33.562
P25;11;SA;05:45-06:00;34.373
P25;11;SA;06:00-06:15;34.545
P25;11;SA;06:15-06:30;36.031
P25;11;SA;06:30-06:45;35.988
P25;11;SA;06:45-07:00;37.399
P25;11;SA;07:00-07:15;39.561
P25;11;SA;07:15-07:30;41.605
P25;11;SA;07:30-07:45;43.557
P25;11;SA;07:45-08:00;43.791
P25;11;SA;08:00-08:15;42.461
P25;11;SA;08:15-08:30;39.769
P25;11;SA;08:30-08:45;37.268
P25;11;SA;08:45-09:00;34.199
P25;11;SA;09:00-09:15;31.504
P25;11;SA;09:15-09:30;30.74
P25;11;SA;09:30-09:45;29.519
P25;11;SA;09:45-10:00;29.621
P25;11;SA;10:00-10:15;27.832
P25;11;SA;10:15-10:30;26.654
P25;11;SA;10:30-10:45;25.755
P25;11;SA;10:45-11:00;26.987
P25;11;SA;11:00-11:15;25.197
P25;11;SA;11:15-11:30;25.151
P25;11;SA;11:30-11:45;25.726
P25;11;SA;11:45-12:00;23.483
P25;11;SA;12:00-12:15;24.969
P25;11;SA;12:15-12:30;26.087
P25;11;SA;12:30-12:45;26.123
P25;11;SA;12:45-13:00;23.985
P25;11;SA;13:00-13:15;25.018
P25;11;SA;13:15-13:30;24.804
P25;11;SA;13:30-13:45;24.004
P25;11;SA;13:45-14:00;24.583
P25;11;SA;14:00-14:15;26.293
P25;11;SA;14:15-14:30;28.397
P25;11;SA;14:30-14:45;30.196
P25;11;SA;14:45-15:00;30.761
P25;11;SA;15:00-15:15;33.1
P25;11;SA;15:15-15:30;35.88
P25;11;SA;15:30-15:45;38.489
P25;11;SA;15:45-16:00;41.16
P25;11;SA;16:00-16:15;43.798
P25;11;SA;16:15-16:30;49.457
P25;11;SA;16:30-16:45;50.719
P25;11;SA;16:45-17:00;54.144
P25;11;SA;17:00-17:15;54.976
P25;11;SA;17:15-17:30;55.368
P25;11;SA;17:30-17:45;57.588
P25;11;SA;17:45-18:00;58.345
P25;11;SA;18:00-18:15;60.174
P25;11;SA;18:15-18:30;61.478
P25;11;SA;18:30-18:45;59.238
P25;11;SA;18:45-19:00;59.667
P25;11;SA;19:00-19:15;57.573
P25;11;SA;19:15-19:30;55.34
P25;11;SA;19:30-19:45;53.019
P25;11;SA;19:45-20:00;52.93
P25;11;SA;20:00-20:15;52.47
P25;11;SA;20:15-20:30;52.452
P25;11;SA;20:30-20:45;49.671
P25;11;SA;20:45-21:00;48.719
P25;11;SA;21:00-21:15;48.704
P25;11;SA;21:15-21:30;47.852
P25;11;SA;21:30-21:45;44.55
P25;11;SA;21:45-22:00;44.978
P25;11;SA;22:00-22:15;43.146
P25;11;SA;22:15-22:30;42.781
P25;11;SA;22:30-22:45;40.641
P25;11;SA;22:45-23:00;40.923
P25;11;SA;23:00-23:15;39.554
P25;11;SA;23:15-23:30;37.126
P25;11;SA;23:30-23:45;34.946
P25;11;SA;23:45-00:00;34.224
P25;11;FT;00:00-00:15;34.331
P25;11;FT;00:15-00:30;34.033
P25;11;FT;00:30-00:45;32.256
P25;11;FT;00:45-01:00;31.591
P25;11;FT;01:00-01:15;31.93
P25;11;FT;01:15-01:30;31.032
P25;11;FT;01:30-01:45;29.972
P25;11;FT;01:45-02:00;30.293
P25;11;FT;02:00-02:15;30.12
P25;11;FT;02:15-02:30;30.007
P25;11;FT;02:30-02:45;29.258
P25;11;FT;02:45-03:00;28.817
P25;11;FT;03:00-03:15;28.971
P25;11;FT;03:15-03:30;29.445
P25;11;FT;03:30-03:45;29.924
P25;11;FT;03:45-04:00;28.578
P25;11;FT;04:00-04:15;29.208
P25;11;FT;04:15-04:30;30.299
P25;11;FT;04:30-04:45;29.337
P25;11;FT;04:45-05:00;29.406
P25;11;FT;05:00-05:15;29.682
P25;11;FT;05:15-05:30;29.955
P25;11;FT;05:30-05:45;31.679
P25;11;FT;05:45-06:00;32.631
P25;11;FT;06:00-06:15;33.188
P25;11;FT;06:15-06:30;33.728
P25;11;FT;06:30-06:45;35.848
P25;11;FT;06:45-07:00;34.839
P25;11;FT;07:00-07:15;35.686
P25;11;FT;07:15-07:30;38.123
P25;11;FT;07:30-07:45;39.181
P25;11;FT;07:45-08:00;37.062
P25;11;FT;08:00-08:15;37.222
P25;11;FT;08:15-08:30;35.231
P25;11;FT;08:30-08:45;34.394
P25;11;FT;08:45-09:00;32.921
P25;11;FT;09:00-09:15;32.084
P25;11;FT;09:15-09:30;30.108
P25;11;FT;09:30-09:45;27.401
P25;11;FT;09:45-10:00;26.806
P25;11;FT;10:00-10:15;27.345
P25;11;FT;10:15-10:30;26.285
P25;11;FT;10:30-10:45;27.088
P25;11;FT;10:45-11:00;27.533
P25;11;FT;11:00-11:15;26.826
P25;11;FT;11:15-11:30;28.534
P25;11;FT;11:30-11:45;31.203
P25;11;FT;11:45-12:00;30.44
P25;11;FT;12:00-12:15;27.16
P25;11;FT;12:15-12:30;25.226
P25;11;FT;12:30-12:45;24.675
P25;11;FT;12:45-13:00;25.031
P25;11;FT;13:00-13:15;25.471
P25;11;FT;13:15-13:30;26.332
P25;11;FT;13:30-13:45;25.962
P25;11;FT;13:45-14:00;25.325
P25;11;FT;14:00-14:15;26.807
P25;11;FT;14:15-14:30;27.551
P25;11;FT;14:30-14:45;28.668
P25;11;FT;14:45-15:00;29.153
P25;11;FT;15:00-15:15;33.338
P25;11;FT;15:15-15:30;34.897
P25;11;FT;15:30-15:45;37.159
P25;11;FT;15:45-16:00;43.289
P25;11;FT;16:00-16:15;50.244
P25;11;FT;16:15-16:30;52.625
P25;11;FT;16:30-16:45;53.878
P25;11;FT;16:45-17:00;57.188
P25;11;FT;17:00-17:15;58.229
P25;11;FT;17:15-17:30;59.415
P25;11;FT;17:30-17:45;59.124
P25;11;FT;17:45-18:00;59.127
P25;11;FT;18:00-18:15;62.559
P25;11;FT;18:15-18:30;61.914
P25;11;FT;18:30-18:45;60.153
P25;11;FT;18:45-19:00;62.264
P25;11;FT;19:00-19:15;57.995
P25;11;FT;19:15-19:30;57.526
P25;11;FT;19:30-19:45;56.271
P25;11;FT;19:45-20:00;56.383
P25;11;FT;20:00-20:15;54.866
P25;11;FT;20:15-20:30;53.85
P25;11;FT;20:30-20:45;51.453
P25;11;FT;20:45-21:00;50.339
P25;11;FT;21:00-21:15;49.919
P25;11;FT;21:15-21:30;45.964
P25;11;FT;21:30-21:45;44.609
P25;11;FT;21:45-22:00;44.722
P25;11;FT;22:00-22:15;40.672
P25;11;FT;22:15-22:30;38.371
P25;11;FT;22:30-22:45;36.412
P25;11;FT;22:45-23:00;36.354
P25;11;FT;23:00-23:15;34.278
P25;11;FT;23:15-23:30;33.658
P25;11;FT;23:30-23:45;31.222
P25;11;FT;23:45-00:00;31.518
P25;11;WT;00:00-00:15;30.652
P25;11;WT;00:15-00:30;30.77
P25;11;WT;00:30-00:45;29.603
P25;11;WT;00:45-01:00;29.373
P25;11;WT;01:00-01:15;29.127
P25;11;WT;01:15-01:30;28.671
P25;11;WT;01:30-01:45;28.455
P25;11;WT;01:45-02:00;28.546
P25;11;WT;02:00-02:15;28.634
P25;11;WT;02:15-02:30;28.754
P25;11;WT;02:30-02:45;28.106
P25;11;WT;02:45-03:00;28.189
P25;11;WT;03:00-03:15;28.681
P25;11;WT;03:15-03:30;28.745
P25;11;WT;03:30-03:45;28.988
P25;11;WT;03:45-04:00;28.55
P25;11;WT;04:00-04:15;29.727
P25;11;WT;04:15-04:30;29.845
P25;11;WT;04:30-04:45;30.108
P25;11;WT;04:45-05:00;30.618
P25;11;WT;05:00-05:15;32.48
P25;11;WT;05:15-05:30;32.904
P25;11;WT;05:30-05:45;34.782
P25;11;WT;05:45-06:00;36.155
P25;11;WT;06:00-06:15;39.929
P25;11;WT;06:15-06:30;42.036
P25;11;WT;06:30-06:45;43.197
P25;11;WT;06:45-07:00;43.536
P25;11;WT;07:00-07:15;43.392
P25;11;WT;07:15-07:30;43.181
P25;11;WT;07:30-07:45;42.039
P25;11;WT;07:45-08:00;39.701
P25;11;WT;08:00-08:15;37.962
P25;11;WT;08:15-08:30;35.137
P25;11;WT;08:30-08:45;33.178
P25;11;WT;08:45-09:00;30.595
P25;11;WT;09:00-09:15;29.345
P25;11;WT;09:15-09:30;26.94
P25;11;WT;09:30-09:45;25.468
P25;11;WT;09:45-10:00;23.573
P25;11;WT;10:00-10:15;23.959
P25;11;WT;10:15-10:30;22.879
P25;11;WT;10:30-10:45;21.596
P25;11;WT;10:45-11:00;22.184
P25;11;WT;11:00-11:15;21.161
P25;11;WT;11:15-11:30;20.635
P25;11;WT;11:30-11:45;21.503
P25;11;WT;11:45-12:00;21.807
P25;11;WT;12:00-12:15;21.913
P25;11;WT;12:15-12:30;22.45
P25;11;WT;12:30-12:45;22.143
P25;11;WT;12:45-13:00;22.129
P25;11;WT;13:00-13:15;21.61
P25;11;WT;13:15-13:30;20.891
P25;11;WT;13:30-13:45;20.633
P25;11;WT;13:45-14:00;21.696
P25;11;WT;14:00-14:15;22.709
P25;11;WT;14:15-14:30;24.494
P25;11;WT;14:30-14:45;25.756
P25;11;WT;14:45-15:00;28.067
P25;11;WT;15:00-15:15;30.29
P25;11;WT;15:15-15:30;31.363
P25;11;WT;15:30-15:45;34.441
P25;11;WT;15:45-16:00;37.736
P25;11;WT;16:00-16:15;42.009
P25;11;WT;16:15-16:30;45.667
P25;11;WT;16:30-16:45;48.51
P25;11;WT;16:45-17:00;50.32
P25;11;WT;17:00-17:15;52.383
P25;11;WT;17:15-17:30;54.346
P25;11;WT;17:30-17:45;56.893
P25;11;WT;17:45-18:00;58.608
P25;11;WT;18:00-18:15;59.823
P25;11;WT;18:15-18:30;59.976
P25;11;WT;18:30-18:45;59.582
P25;11;WT;18:45-19:00;58.896
P25;11;WT;19:00-19:15;58.853
P25;11;WT;19:15-19:30;57.345
P25;11;WT;19:30-19:45;56.773
P25;11;WT;19:45-20:00;55.731
P25;11;WT;20:00-20:15;55.714
P25;11;WT;20:15-20:30;55.633
P25;11;WT;20:30-20:45;52.442
P25;11;WT;20:45-21:00;51.581
P25;11;WT;21:00-21:15;50.711
P25;11;WT;21:15-21:30;48.493
P25;11;WT;21:30-21:45;46.345
P25;11;WT;21:45-22:00;45.215
P25;11;WT;22:00-22:15;42.789
P25;11;WT;22:15-22:30;41.731
P25;11;WT;22:30-22:45;39.498
P25;11;WT;22:45-23:00;37.79
P25;11;WT;23:00-23:15;35.651
P25;11;WT;23:15-23:30;34.56
P25;11;WT;23:30-23:45;33.891
P25;11;WT;23:45-00:00;32.514
P25;12;SA;00:00-00:15;37.479
P25;12;SA;00:15-00:30;37.531
P25;12;SA;00:30-00:45;37.143
P25;12;SA;00:45-01:00;35.952
P25;12;SA;01:00-01:15;35.179
P25;12;SA;01:15-01:30;34.269
P25;12;SA;01:30-01:45;33.788
P25;12;SA;01:45-02:00;32.922
P25;12;SA;02:00-02:15;32.734
P25;12;SA;02:15-02:30;32.79
P25;12;SA;02:30-02:45;32.178
P25;12;SA;02:45-03:00;32.19
P25;12;SA;03:00-03:15;32.492
P25;12;SA;03:15-03:30;31.471
P25;12;SA;03:30-03:45;32.23
P25;12;SA;03:45-04:00;32.352
P25;12;SA;04:00-04:15;33.723
P25;12;SA;04:15-04:30;32.683
P25;12;SA;04:30-04:45;32.72
P25;12;SA;04:45-05:00;31.687
P25;12;SA;05:00-05:15;33.616
P25;12;SA;05:15-05:30;34.634
P25;12;SA;05:30-05:45;34.614
P25;12;SA;05:45-06:00;35.427
P25;12;SA;06:00-06:15;35.59
P25;12;SA;06:15-06:30;36.646
P25;12;SA;06:30-06:45;37.122
P25;12;SA;06:45-07:00;38.641
P25;12;SA;07:00-07:15;39.102
P25;12;SA;07:15-07:30;41.121
P25;12;SA;07:30-07:45;43.145
P25;12;SA;07:45-08:00;44.964
P25;12;SA;08:00-08:15;47.372
P25;12;SA;08:15-08:30;51.83
P25;12;SA;08:30-08:45;53.126
P25;12;SA;08:45-09:00;53.295
P25;12;SA;09:00-09:15;51.943
P25;12;SA;09:15-09:30;49.495
P25;12;SA;09:30-09:45;48.729
P25;12;SA;09:45-10:00;46.975
P25;12;SA;10:00-10:15;47.76
P25;12;SA;10:15-10:30;47.288
P25;12;SA;10:30-10:45;44.625
P25;12;SA;10:45-11:00;42.088
P25;12;SA;11:00-11:15;43.825
P25;12;SA;11:15-11:30;43.479
P25;12;SA;11:30-11:45;45.425
P25;12;SA;11:45-12:00;43.089
P25;12;SA;12:00-12:15;42.189
P25;12;SA;12:15-12:30;44.693
P25;12;SA;12:30-12:45;45.327
P25;12;SA;12:45-13:00;43.318
P25;12;SA;13:00-13:15;44.8
P25;12;SA;13:15-13:30;43.544
P25;12;SA;13:30-13:45;43.121
P25;12;SA;13:45-14:00;43.987
P25;12;SA;14:00-14:15;45.006
P25;12;SA;14:15-14:30;46.184
P25;12;SA;14:30-14:45;45.646
P25;12;SA;14:45-15:00;46.894
P25;12;SA;15:00-15:15;47.319
P25;12;SA;15:15-15:30;50.106
P25;12;SA;15:30-15:45;52.971
P25;12;SA;15:45-16:00;53.388
P25;12;SA;16:00-16:15;55.215
P25;12;SA;16:15-16:30;57.916
P25;12;SA;16:30-16:45;57.543
P25;12;SA;16:45-17:00;58.636
P25;12;SA;17:00-17:15;58.056
P25;12;SA;17:15-17:30;60.784
P25;12;SA;17:30-17:45;63.214
P25;12;SA;17:45-18:00;63.239
P25;12;SA;18:00-18:15;63.836
P25;12;SA;18:15-18:30;64.14
P25;12;SA;18:30-18:45;63.722
P25;12;SA;18:45-19:00;60.712
P25;12;SA;19:00-19:15;58.656
P25;12;SA;19:15-19:30;58.723
P25;12;SA;19:30-19:45;60.45
P25;12;SA;19:45-20:00;58.779
P25;12;SA;20:00-20:15;56.585
P25;12;SA;20:15-20:30;56.104
P25;12;SA;20:30-20:45;56.883
P25;12;SA;20:45-21:00;54.418
P25;12;SA;21:00-21:15;52.689
P25;12;SA;21:15-21:30;52.23
P25;12;SA;21:30-21:45;49.413
P25;12;SA;21:45-22:00;48.974
P25;12;SA;22:00-22:15;46.19
P25;12;SA;22:15-22:30;44.973
P25;12;SA;22:30-22:45;44.219
P25;12;SA;22:45-23:00;43.904
P25;12;SA;23:00-23:15;41.682
P25;12;SA;23:15-23:30;41.136
P25;12;SA;23:30-23:45;39.821
P25;12;SA;23:45-00:00;38.774
P25;12;FT;00:00-00:15;37.171
P25;12;FT;00:15-00:30;37.777
P25;12;FT;00:30-00:45;36.164
P25;12;FT;00:45-01:00;34.738
P25;12;FT;01:00-01:15;33.878
P25;12;FT;01:15-01:30;34.216
P25;12;FT;01:30-01:45;33.029
P25;12;FT;01:45-02:00;33.266
P25;12;FT;02:00-02:15;32.663
P25;12;FT;02:15-02:30;32.202
P25;12;FT;02:30-02:45;31.882
P25;12;FT;02:45-03:00;31.773
P25;12;FT;03:00-03:15;32.648
P25;12;FT;03:15-03:30;32.259
P25;12;FT;03:30-03:45;31.608
P25;12;FT;03:45-04:00;31.298
P25;12;FT;04:00-04:15;32.454
P25;12;FT;04:15-04:30;31.76
P25;12;FT;04:30-04:45;32.455
P25;12;FT;04:45-05:00;32.249
P25;12;FT;05:00-05:15;32.654
P25;12;FT;05:15-05:30;33.084
P25;12;FT;05:30-05:45;34.195
P25;12;FT;05:45-06:00;35.568
P25;12;FT;06:00-06:15;34.97
P25;12;FT;06:15-06:30;35.646
P25;12;FT;06:30-06:45;36.452
P25;12;FT;06:45-07:00;36.619
P25;12;FT;07:00-07:15;38.106
P25;12;FT;07:15-07:30;38.421
P25;12;FT;07:30-07:45;42.128
P25;12;FT;07:45-08:00;44.507
P25;12;FT;08:00-08:15;46.043
P25;12;FT;08:15-08:30;47.689
P25;12;FT;08:30-08:45;50.398
P25;12;FT;08:45-09:00;51.671
P25;12;FT;09:00-09:15;54.181
P25;12;FT;09:15-09:30;52.726
P25;12;FT;09:30-09:45;51.85
P25;12;FT;09:45-10:00;50.369
P25;12;FT;10:00-10:15;49.612
P25;12;FT;10:15-10:30;49.302
P25;12;FT;10:30-10:45;49.109
P25;12;FT;10:45-11:00;49.614
P25;12;FT;11:00-11:15;51.323
P25;12;FT;11:15-11:30;54.308
P25;12;FT;11:30-11:45;55.844
P25;12;FT;11:45-12:00;56.9
P25;12;FT;12:00-12:15;56.945
P25;12;FT;12:15-12:30;55.664
P25;12;FT;12:30-12:45;52.195
P25;12;FT;12:45-13:00;48.829
P25;12;FT;13:00-13:15;44.596
P25;12;FT;13:15-13:30;44.799
P25;12;FT;13:30-13:45;47.55
P25;12;FT;13:45-14:00;46.147
P25;12;FT;14:00-14:15;45.936
P25;12;FT;14:15-14:30;46.593
P25;12;FT;14:30-14:45;48.479
P25;12;FT;14:45-15:00;48.63
P25;12;FT;15:00-15:15;50
P25;12;FT;15:15-15:30;52.437
P25;12;FT;15:30-15:45;54.427
P25;12;FT;15:45-16:00;57.018
P25;12;FT;16:00-16:15;58.793
P25;12;FT;16:15-16:30;60.56
P25;12;FT;16:30-16:45;60.673
P25;12;FT;16:45-17:00;60.717
P25;12;FT;17:00-17:15;61.68
P25;12;FT;17:15-17:30;60.83
P25;12;FT;17:30-17:45;63.032
P25;12;FT;17:45-18:00;61.262
P25;12;FT;18:00-18:15;63.064
P25;12;FT;18:15-18:30;63.869
P25;12;FT;18:30-18:45;65.487
P25;12;FT;18:45-19:00;64.617
P25;12;FT;19:00-19:15;62.52
P25;12;FT;19:15-19:30;61.362
P25;12;FT;19:30-19:45;58.997
P25;12;FT;19:45-20:00;58.697
P25;12;FT;20:00-20:15;59.009
P25;12;FT;20:15-20:30;57.458
P25;12;FT;20:30-20:45;57.015
P25;12;FT;20:45-21:00;54.349
P25;12;FT;21:00-21:15;53.498
P25;12;FT;21:15-21:30;52.025
P25;12;FT;21:30-21:45;50.92
P25;12;FT;21:45-22:00;48.132
P25;12;FT;22:00-22:15;46.09
P25;12;FT;22:15-22:30;44.731
P25;12;FT;22:30-22:45;42.606
P25;12;FT;22:45-23:00;41.679
P25;12;FT;23:00-23:15;39.584
P25;12;FT;23:15-23:30;38.368
P25;12;FT;23:30-23:45;37.492
P25;12;FT;23:45-00:00;36.05
P25;12;WT;00:00-00:15;37.357
P25;12;WT;00:15-00:30;36.664
P25;12;WT;00:30-00:45;35.49
P25;12;WT;00:45-01:00;34.705
P25;12;WT;01:00-01:15;34.297
P25;12;WT;01:15-01:30;33.695
P25;12;WT;01:30-01:45;33.613
P25;12;WT;01:45-02:00;33.744
P25;12;WT;02:00-02:15;33.754
P25;12;WT;02:15-02:30;33.493
P25;12;WT;02:30-02:45;32.94
P25;12;WT;02:45-03:00;32.976
P25;12;WT;03:00-03:15;33.147
P25;12;WT;03:15-03:30;32.965
P25;12;WT;03:30-03:45;33.263
P25;12;WT;03:45-04:00;32.677
P25;12;WT;04:00-04:15;34.116
P25;12;WT;04:15-04:30;34.09
P25;12;WT;04:30-04:45;33.987
P25;12;WT;04:45-05:00;34.627
P25;12;WT;05:00-05:15;36.264
P25;12;WT;05:15-05:30;36.679
P25;12;WT;05:30-05:45;37.943
P25;12;WT;05:45-06:00;39.738
P25;12;WT;06:00-06:15;42.173
P25;12;WT;06:15-06:30;44.45
P25;12;WT;06:30-06:45;45.622
P25;12;WT;06:45-07:00;45.282
P25;12;WT;07:00-07:15;46.055
P25;12;WT;07:15-07:30;46.614
P25;12;WT;07:30-07:45;45.882
P25;12;WT;07:45-08:00;47.33
P25;12;WT;08:00-08:15;47.866
P25;12;WT;08:15-08:30;47.629
P25;12;WT;08:30-08:45;47.107
P25;12;WT;08:45-09:00;46.177
